iter	MAE
3221	6.663445104
3222	6.663392359
3223	6.663064777
3224	6.663046992
3225	6.662876412
3226	6.662849443
3227	6.66280061
3228	6.660246808
3229	6.660208948
3230	6.660155664
3231	6.658475161
3232	6.658346728
3233	6.657873361
3234	6.657732508
3235	6.646421654
3236	6.646301169
3237	6.646277922
3238	6.63461227
3239	6.63104456
3240	6.626435364
3241	6.626335665
3242	6.626248954
3243	6.626089586
3244	6.625177025
3245	6.625129561
3246	6.624768971
3247	6.62469949
3248	6.62464348
3249	6.624277129
3250	6.624251104
3251	6.624059702
3252	6.623995932
3253	6.623875059
3254	6.623819967
3255	6.623749711
3256	6.623712532
3257	6.623662084
3258	6.621163979
3259	6.620781847
3260	6.620735589
3261	6.618085069
3262	6.617690733
3263	6.617659854
3264	6.617598851
3265	6.617550517
3266	6.617462068
3267	6.612676306
3268	6.612548434
3269	6.612532645
3270	6.610618057
3271	6.610418845
3272	6.610372026
3273	6.610245896
3274	6.610230249
3275	6.61017807
3276	6.61016505
3277	6.610073122
3278	6.609207426
3279	6.609053473
3280	6.598832006
3281	6.597276583
3282	6.59721205
3283	6.59702601
3284	6.59671906
3285	6.596393679
3286	6.59638358
3287	6.596350765
3288	6.595977501
3289	6.595952039
3290	6.595812833
3291	6.594878149
3292	6.594820534
3293	6.594785064
3294	6.594678044
3295	6.594050868
3296	6.59392668
3297	6.593855014
3298	6.593813553
3299	6.593794077
3300	6.593719056
3301	6.592111507
3302	6.59142478
3303	6.591141702
3304	6.591129343
3305	6.59111926
3306	6.591028901
3307	6.590827813
3308	6.590727536
3309	6.590578799
3310	6.590431266
3311	6.59042258
3312	6.590259573
3313	6.590221466
3314	6.589270572
3315	6.589192908
3316	6.589104457
3317	6.589087277
3318	6.589049386
3319	6.58895299
3320	6.588792829
3321	6.588677438
3322	6.588548602
3323	6.588343667
3324	6.586671625
3325	6.586420007
3326	6.586266739
3327	6.581406919
3328	6.56895552
3329	6.56856755
3330	6.568154989
3331	6.562272269
3332	6.559861846
3333	6.559158571
3334	6.558742351
3335	6.55868645
3336	6.558347751
3337	6.557905357
3338	6.557495186
3339	6.557460662
3340	6.554500812
3341	6.554425615
3342	6.553804883
3343	6.553376169
3344	6.5533148
3345	6.553297072
3346	6.553124326
3347	6.553058374
3348	6.535854484
3349	6.535831274
3350	6.535791264
3351	6.535538175
3352	6.533012202
3353	6.532940525
3354	6.532441863
3355	6.53174657
3356	6.529346467
3357	6.528280292
3358	6.52794348
3359	6.527642183
3360	6.526984348
3361	6.526891358
3362	6.526844521
3363	6.526752212
3364	6.526724345
3365	6.524726839
3366	6.524713844
3367	6.524645045
3368	6.524596894
3369	6.524562882
3370	6.524408158
3371	6.524384705
3372	6.524188612
3373	6.523936873
3374	6.523507382
3375	6.520563783
3376	6.520535478
3377	6.520452535
3378	6.512354439
3379	6.512339292
3380	6.512161658
3381	6.512014222
3382	6.511670461
3383	6.51156657
3384	6.510741035
3385	6.498362979
3386	6.498008754
3387	6.497574202
3388	6.497417657
3389	6.497316097
3390	6.497181168
3391	6.496407034
3392	6.496251232
3393	6.49476294
3394	6.494713904
3395	6.494607849
3396	6.494378538
3397	6.493940654
3398	6.493885784
3399	6.492923116
3400	6.4928824
3401	6.492821324
3402	6.49260804
3403	6.492358973
3404	6.492053125
3405	6.491949214
3406	6.491909415
3407	6.491798243
3408	6.491296739
3409	6.490386134
3410	6.470992284
3411	6.470929343
3412	6.470798051
3413	6.470120344
3414	6.469399332
3415	6.469308689
3416	6.46918883
3417	6.469146861
3418	6.46911334
3419	6.46903313
3420	6.468925261
3421	6.466301853
3422	6.465504187
3423	6.465463632
3424	6.464339018
3425	6.46425931
3426	6.464235571
3427	6.463162072
3428	6.461666746
3429	6.44298746
3430	6.442723035
3431	6.442657921
3432	6.442318041
3433	6.442295671
3434	6.442099925
3435	6.44158946
3436	6.435568286
3437	6.435197955
3438	6.435117107
3439	6.434978098
3440	6.434614755
3441	6.434541575
3442	6.434149134
3443	6.433999389
3444	6.433860673
3445	6.351581853
3446	6.351502384
3447	6.327390618
3448	6.326628794
3449	6.326518995
3450	6.325976319
3451	6.325895279
3452	6.325587666
3453	6.325291181
3454	6.32525635
3455	6.325198802
3456	6.324591464
3457	6.323795956
3458	6.296517785
3459	6.296275753
3460	6.296215061
3461	6.296191198
3462	6.294279307
3463	6.294241482
3464	6.294117822
3465	6.293970221
3466	6.291336108
3467	6.291300557
3468	6.276194271
3469	6.276139637
3470	6.263178488
3471	6.262082284
3472	6.260644678
3473	6.260573727
3474	6.260221184
3475	6.260074757
3476	6.252208837
3477	6.252121172
3478	6.252058696
3479	6.252050772
3480	6.251859712
3481	6.251737651
3482	6.251657556
3483	6.25154505
3484	6.244122641
3485	6.244034594
3486	6.243939742
3487	6.24378874
3488	6.243432017
3489	6.243225757
3490	6.243095593
3491	6.242960483
3492	6.242899558
3493	6.241737516
3494	6.241386472
3495	6.240792466
3496	6.240711943
3497	6.240457357
3498	6.240360888
3499	6.240348045
3500	6.23993955
3501	6.239877954
3502	6.239856886
3503	6.238731216
3504	6.238707898
3505	6.238693558
3506	6.192658206
3507	6.192475922
3508	6.190617164
3509	6.190093179
3510	6.190030715
3511	6.18989816
3512	6.18987982
3513	6.185811229
3514	6.185728911
3515	6.185426739
3516	6.185350632
3517	6.185312872
3518	6.182716554
3519	6.178449953
3520	6.177878074
3521	6.175717592
3522	6.173881397
3523	6.173520511
3524	6.173224505
3525	6.173099267
3526	6.172847042
3527	6.172762013
3528	6.172742514
3529	6.170671255
3530	6.170667462
3531	6.170543565
3532	6.169918204
3533	6.169884951
3534	6.169843741
3535	6.169638813
3536	6.169301447
3537	6.161422729
3538	6.160978299
3539	6.159883462
3540	6.159836078
3541	6.159739443
3542	6.158829871
3543	6.150280266
3544	6.149690192
3545	6.14866035
3546	6.148575129
3547	6.148543265
3548	6.144379812
3549	6.144364775
3550	6.144262195
3551	6.144206758
3552	6.144175812
3553	6.143627386
3554	6.143578836
3555	6.14063008
3556	6.139111817
3557	6.139067892
3558	6.139049081
3559	6.138919999
3560	6.138818675
3561	6.138741973
3562	6.138678927
3563	6.138618977
3564	6.138605281
3565	6.138327828
3566	6.138200221
3567	6.138094871
3568	6.138040858
3569	6.137909882
3570	6.137903188
3571	6.137669768
3572	6.137272789
3573	6.134493861
3574	6.13445715
3575	6.130682007
3576	6.130603259
3577	6.130595857
3578	6.129271241
3579	6.128872539
3580	6.128828958
3581	6.128749374
3582	6.128734929
3583	6.128188297
3584	6.127990556
3585	6.113497316
3586	6.113127387
3587	6.113103972
3588	6.113076303
3589	6.110352488
3590	6.110260873
3591	6.109739767
3592	6.109428507
3593	6.109243644
3594	6.109186599
3595	6.081308419
3596	6.081275086
3597	6.08014997
3598	6.080085341
3599	6.080009763
3600	6.079824719
3601	6.079699759
3602	6.079341628
3603	6.079288864
3604	6.079277776
3605	6.079136798
3606	6.078191469
3607	6.07815453
3608	6.077971854
3609	6.077772077
3610	6.077580881
3611	6.077519489
3612	6.077377585
3613	6.077301378
3614	6.077285676
3615	6.077148538
3616	6.063882659
3617	6.063574078
3618	6.063359794
3619	6.058004498
3620	6.058001318
3621	6.05255803
3622	6.052138624
3623	6.051979653
3624	6.051911266
3625	6.05186905
3626	6.051421547
3627	6.051151453
3628	6.050850809
3629	6.050653136
3630	6.050557754
3631	6.050505426
3632	6.049935434
3633	6.049887318
3634	6.049848246
3635	6.049833051
3636	6.049702299
3637	6.049233107
3638	6.049214777
3639	6.048882521
3640	6.047584175
3641	6.047357862
3642	6.047209487
3643	6.04720129
3644	6.047179223
3645	6.045980485
3646	6.045802179
3647	6.045758358
3648	6.045563155
3649	6.045453193
3650	6.045181984
3651	6.045068311
3652	6.044992319
3653	6.04401139
3654	6.043959853
3655	6.029982078
3656	6.026169103
3657	6.026105481
3658	6.026088251
3659	6.026059822
3660	6.025857473
3661	6.025753691
3662	6.02567009
3663	6.025385829
3664	6.025334774
3665	6.018067039
3666	6.018030108
3667	6.017977243
3668	6.017502399
3669	6.01592625
3670	6.015899864
3671	6.015870996
3672	6.015861344
3673	6.005257037
3674	6.005105524
3675	5.989808463
3676	5.989656465
3677	5.980795917
3678	5.980405865
3679	5.98022679
3680	5.98017545
3681	5.98009889
3682	5.97958376
3683	5.979351179
3684	5.979245504
3685	5.979241874
3686	5.972537085
3687	5.9725057
3688	5.972421447
3689	5.972075671
3690	5.971294873
3691	5.971278176
3692	5.971195827
3693	5.963583477
3694	5.963572055
3695	5.9630016
3696	5.962964165
3697	5.962943006
3698	5.962463795
3699	5.962393901
3700	5.962358426
3701	5.962349699
3702	5.962296779
3703	5.94266274
3704	5.94261406
3705	5.942472845
3706	5.942160975
3707	5.942125167
3708	5.942031193
3709	5.913150242
3710	5.911370203
3711	5.91031073
3712	5.91030141
3713	5.910289603
3714	5.910235948
3715	5.909558679
3716	5.904622531
3717	5.904541628
3718	5.904083111
3719	5.903984748
3720	5.903978617
3721	5.903773014
3722	5.903512262
3723	5.903438959
3724	5.903358525
3725	5.902818346
3726	5.902629752
3727	5.888245851
3728	5.888227759
3729	5.888178051
3730	5.888104968
3731	5.88799953
3732	5.887940135
3733	5.887352499
3734	5.887230848
3735	5.887090487
3736	5.886854241
3737	5.879668223
3738	5.879651659
3739	5.879478455
3740	5.879323998
3741	5.879303906
3742	5.87926761
3743	5.879162684
3744	5.879108307
3745	5.879094359
3746	5.878973715
3747	5.877690278
3748	5.860002606
3749	5.859983426
3750	5.859959915
3751	5.859920922
3752	5.858885952
3753	5.857514149
3754	5.857452375
3755	5.857284
3756	5.854280203
3757	5.854243821
3758	5.85415263
3759	5.853992687
3760	5.85190515
3761	5.851834251
3762	5.737619639
3763	5.737557898
3764	5.737354071
3765	5.737337704
3766	5.737280098
3767	5.737166867
3768	5.736232538
3769	5.7361905
3770	5.736087507
3771	5.735516673
3772	5.735486902
3773	5.735466325
3774	5.734717984
3775	5.734679104
3776	5.734654733
3777	5.734565088
3778	5.73394169
3779	5.733916847
3780	5.733856607
3781	5.733709579
3782	5.733698332
3783	5.7304903
3784	5.730416611
3785	5.730325501
3786	5.729220902
3787	5.72706364
3788	5.726773059
3789	5.726738324
3790	5.726720352
3791	5.726664947
3792	5.726621804
3793	5.726308284
3794	5.726007822
3795	5.725922189
3796	5.725856315
3797	5.725694878
3798	5.725571107
3799	5.72553411
3800	5.72186015
3801	5.721831896
3802	5.721762666
3803	5.721700258
3804	5.721638545
3805	5.721625027
3806	5.721326081
3807	5.721224293
3808	5.721193512
3809	5.717713701
3810	5.713781037
3811	5.713767722
3812	5.713763232
3813	5.713697117
3814	5.713424346
3815	5.695425859
3816	5.693775408
3817	5.693642356
3818	5.693628061
3819	5.693604037
3820	5.690813578
3821	5.690671836
3822	5.683493338
3823	5.683405059
3824	5.683353
3825	5.683296553
3826	5.681910974
3827	5.680799194
3828	5.673679252
3829	5.673632526
3830	5.673608517
3831	5.673359042
3832	5.673189821
3833	5.673122871
3834	5.672343781
3835	5.672305042
3836	5.672254344
3837	5.672188193
3838	5.672143832
3839	5.671312687
3840	5.671284859
3841	5.67120569
3842	5.671178866
3843	5.649625467
3844	5.649308773
3845	5.633172501
3846	5.633153617
3847	5.633116944
3848	5.633047211
3849	5.633015919
3850	5.632996458
3851	5.59116169
3852	5.590607561
3853	5.590584663
3854	5.590518803
3855	5.590464146
3856	5.590437742
3857	5.590369628
3858	5.588682139
3859	5.585904175
3860	5.582396332
3861	5.581449131
3862	5.58143566
3863	5.580948003
3864	5.579794652
3865	5.579765548
3866	5.579006517
3867	5.578288017
3868	5.5774924
3869	5.577436576
3870	5.577416621
3871	5.577400702
3872	5.57714269
3873	5.57713754
3874	5.575034379
3875	5.574956345
3876	5.574937109
3877	5.574899523
3878	5.573858571
3879	5.573839421
3880	5.573641185
3881	5.573612591
3882	5.573365936
3883	5.573256252
3884	5.572616802
3885	5.571989675
3886	5.571822514
3887	5.571708172
3888	5.571682479
3889	5.571641371
3890	5.57152066
3891	5.571509761
3892	5.571360108
3893	5.571253044
3894	5.571219674
3895	5.571191756
3896	5.570868817
3897	5.569955807
3898	5.569910302
3899	5.56989095
3900	5.569884575
3901	5.569716548
3902	5.569709472
3903	5.569615356
3904	5.569191788
3905	5.568686205
3906	5.568344465
3907	5.559751799
3908	5.559738289
3909	5.559640681
3910	5.559453926
3911	5.559353246
3912	5.559319655
3913	5.558914938
3914	5.558660093
3915	5.55865417
3916	5.558608023
3917	5.558594439
3918	5.558533682
3919	5.558440584
3920	5.55825501
3921	5.557982762
3922	5.557943401
3923	5.557830559
3924	5.555793392
3925	5.555382631
3926	5.553281572
3927	5.55302872
3928	5.552914564
3929	5.552889706
3930	5.552850355
3931	5.552826812
3932	5.552797976
3933	5.552291589
3934	5.552120283
3935	5.552108035
3936	5.552082133
3937	5.551982254
3938	5.551973547
3939	5.55189071
3940	5.551877475
3941	5.551853784
3942	5.551778284
3943	5.546763298
3944	5.546755997
3945	5.546739089
3946	5.546695639
3947	5.546685732
3948	5.546660984
3949	5.546610851
3950	5.546406451
3951	5.546341392
3952	5.546329517
3953	5.546312284
3954	5.546286523
3955	5.54626259
3956	5.54619643
3957	5.546089023
3958	5.545484153
3959	5.545382357
3960	5.545361829
3961	5.545337125
3962	5.545241002
3963	5.544725562
3964	5.544694673
3965	5.544682877
3966	5.544619522
3967	5.544271354
3968	5.544231312
3969	5.544118874
3970	5.543094689
3971	5.54306288
3972	5.542823786
3973	5.542556032
3974	5.542551854
3975	5.542499642
3976	5.541045611
3977	5.541035151
3978	5.540963579
3979	5.539160562
3980	5.539147494
3981	5.53913241
3982	5.539085793
3983	5.537170885
3984	5.536972218
3985	5.535079906
3986	5.534977614
3987	5.534769092
3988	5.534469747
3989	5.534340981
3990	5.533919782
3991	5.533742763
3992	5.533705257
3993	5.533612503
3994	5.533590316
3995	5.533467116
3996	5.533386759
3997	5.529090809
3998	5.528842845
3999	5.528797679
4000	5.528444966
4001	5.527675851
4002	5.527669753
4003	5.527621054
4004	5.527568444
4005	5.52753529
4006	5.527529054
4007	5.527485883
4008	5.526606751
4009	5.526463119
4010	5.526338425
4011	5.526150971
4012	5.526068528
4013	5.526048601
4014	5.524886215
4015	5.524740506
4016	5.524388971
4017	5.524363261
4018	5.524251102
4019	5.524123098
4020	5.522925536
4021	5.509199833
4022	5.508759818
4023	5.502039598
4024	5.501948804
4025	5.501811493
4026	5.500988864
4027	5.500864677
4028	5.500856642
4029	5.50033696
4030	5.500237705
4031	5.499219239
4032	5.499166933
4033	5.499141675
4034	5.497203802
4035	5.497169151
4036	5.497103393
4037	5.496947826
4038	5.496821581
4039	5.496785687
4040	5.496761598
4041	5.496199161
4042	5.49607893
4043	5.49382647
4044	5.493629217
4045	5.493569398
4046	5.493230874
4047	5.493060491
4048	5.491242394
4049	5.491137963
4050	5.491090851
4051	5.49043302
4052	5.49039001
4053	5.490332919
4054	5.490004878
4055	5.489977283
4056	5.489649406
4057	5.485698046
4058	5.482955288
4059	5.482927153
4060	5.482825626
4061	5.48278925
4062	5.480463973
4063	5.479873481
4064	5.479810566
4065	5.479668898
4066	5.479285527
4067	5.478563032
4068	5.478551988
4069	5.478542108
4070	5.47793264
4071	5.477886563
4072	5.474825425
4073	5.47481637
4074	5.47472788
4075	5.474668146
4076	5.474619124
4077	5.474412511
4078	5.474314845
4079	5.474094127
4080	5.473070782
4081	5.473037614
4082	5.470884826
4083	5.4706322
4084	5.470505237
4085	5.470461992
4086	5.466616751
4087	5.46403217
4088	5.463872431
4089	5.462421257
4090	5.462354345
4091	5.460726072
4092	5.460647253
4093	5.460503022
4094	5.459814463
4095	5.459594555
4096	5.459475196
4097	5.450930024
4098	5.450896456
4099	5.450888369
4100	5.450656572
4101	5.450340517
4102	5.450227409
4103	5.44969579
4104	5.449650428
4105	5.449511078
4106	5.449489581
4107	5.449472749
4108	5.449431508
4109	5.449379221
4110	5.444252855
4111	5.444230326
4112	5.443613514
4113	5.443554399
4114	5.443538103
4115	5.443470521
4116	5.443414913
4117	5.443278098
4118	5.443238723
4119	5.438694126
4120	5.43817782
4121	5.437710759
4122	5.437677169
4123	5.437533345
4124	5.43741311
4125	5.437401809
4126	5.433403802
4127	5.433275872
4128	5.433163791
4129	5.430303503
4130	5.429203303
4131	5.4285239
4132	5.42817225
4133	5.428167698
4134	5.428129834
4135	5.428123672
4136	5.428065666
4137	5.427871098
4138	5.427767483
4139	5.427513939
4140	5.426275228
4141	5.42562372
4142	5.425576897
4143	5.425491676
4144	5.411972588
4145	5.389122977
4146	5.389071868
4147	5.388985819
4148	5.388961982
4149	5.388945852
4150	5.388904946
4151	5.38865868
4152	5.385936139
4153	5.379187325
4154	5.37829408
4155	5.377941433
4156	5.377923437
4157	5.377902707
4158	5.377849554
4159	5.37780503
4160	5.377613898
4161	5.375643824
4162	5.374940206
4163	5.374172993
4164	5.374098128
4165	5.374003269
4166	5.373854872
4167	5.37381768
4168	5.373807412
4169	5.373565485
4170	5.373503667
4171	5.373260819
4172	5.372828019
4173	5.372361691
4174	5.372267429
4175	5.372167456
4176	5.36668757
4177	5.366620015
4178	5.36656422
4179	5.366534252
4180	5.366531755
4181	5.366479884
4182	5.366439002
4183	5.366380428
4184	5.366376088
4185	5.365077921
4186	5.338476798
4187	5.338424204
4188	5.337275858
4189	5.337011207
4190	5.336944633
4191	5.336679084
4192	5.336578218
4193	5.336514697
4194	5.336471273
4195	5.336071559
4196	5.335970919
4197	5.33592811
4198	5.335842951
4199	5.335791261
4200	5.335663942
4201	5.335641628
4202	5.335235955
4203	5.333872345
4204	5.333823194
4205	5.322049068
4206	5.319645494
4207	5.319572653
4208	5.319520385
4209	5.319267821
4210	5.319238301
4211	5.308741098
4212	5.308402942
4213	5.308339053
4214	5.308288548
4215	5.308219769
4216	5.307748714
4217	5.30765099
4218	5.301525956
4219	5.301448848
4220	5.301397449
4221	5.301334637
4222	5.301137324
4223	5.301092857
4224	5.301078861
4225	5.30057246
4226	5.30056188
4227	5.300512361
4228	5.300398184
4229	5.300120035
4230	5.300079878
4231	5.300048604
4232	5.299837416
4233	5.299715262
4234	5.299631822
4235	5.299502689
4236	5.299384683
4237	5.299311147
4238	5.299020271
4239	5.29901015
4240	5.299002066
4241	5.298903224
4242	5.298708065
4243	5.281995393
4244	5.281918228
4245	5.281875934
4246	5.280941808
4247	5.280840854
4248	5.280657333
4249	5.280470631
4250	5.280405465
4251	5.280306604
4252	5.280246212
4253	5.280187266
4254	5.280122634
4255	5.28011333
4256	5.280000357
4257	5.279911822
4258	5.279849644
4259	5.279787467
4260	5.275564824
4261	5.275555455
4262	5.275476937
4263	5.27534321
4264	5.275264677
4265	5.275027562
4266	5.274921414
4267	5.274818187
4268	5.274769111
4269	5.274738019
4270	5.270621073
4271	5.27046188
4272	5.269320982
4273	5.269284484
4274	5.269268936
4275	5.26926335
4276	5.269216347
4277	5.269120001
4278	5.269029084
4279	5.268725396
4280	5.267782756
4281	5.267731408
4282	5.267709733
4283	5.267170832
4284	5.266836856
4285	5.26681888
4286	5.266721695
4287	5.26667269
4288	5.266635863
4289	5.266442435
4290	5.262280357
4291	5.262154946
4292	5.262130182
4293	5.261881296
4294	5.26176974
4295	5.253096058
4296	5.252878368
4297	5.252713439
4298	5.252672187
4299	5.252554184
4300	5.252493902
4301	5.252454243
4302	5.252421259
4303	5.252389837
4304	5.252373173
4305	5.2522466
4306	5.252206287
4307	5.251940974
4308	5.251864282
4309	5.251824254
4310	5.251588187
4311	5.251563926
4312	5.250906055
4313	5.250887536
4314	5.25086843
4315	5.250648884
4316	5.250521446
4317	5.250422554
4318	5.249916955
4319	5.249889523
4320	5.249604082
4321	5.249552699
4322	5.249544587
4323	5.249502701
4324	5.249476676
4325	5.249460841
4326	5.249233791
4327	5.249206623
4328	5.249107071
4329	5.248912534
4330	5.248860726
4331	5.248502758
4332	5.248151102
4333	5.24809481
4334	5.247972033
4335	5.247542106
4336	5.247455578
4337	5.247429993
4338	5.24721042
4339	5.246980109
4340	5.246740951
4341	5.246703377
4342	5.24666096
4343	5.24654923
4344	5.246214696
4345	5.246199635
4346	5.246191862
4347	5.245892851
